EUR/JPY,買,決済,1000,120.080,120.080,120.080,+500,"2019/06/25 11:02:09","2019/08/01 21:43:15",119000000068687
EUR/JPY,買,決済,1000,120.170,120.170,120.170,+500,"2019/07/25 21:03:05","2019/08/01 21:17:48",119000000133350
EUR/JPY,買,決済,1000,120.260,120.260,120.260,+500,"2019/07/25 17:00:10","2019/08/01 20:08:27",119000000132887
USD/JPY,売,決済,1000,108.900,108.900,108.900,+361,"2019/08/01 09:23:17","2019/08/01 19:41:28",000020707406228
EUR/JPY,買,決済,1000,120.350,120.350,120.350,+500,"2019/07/24 16:30:01","2019/08/01 19:32:32",119000000131973
USD/JPY,売,決済,1000,109.000,109.000,109.000,+361,"2019/08/01 09:46:23","2019/08/01 18:12:04",000020707425352
USD/JPY,売,決済,1000,109.000,109.000,109.000,+561,"2019/08/01 09:17:37","2019/08/01 18:12:03",000020706448502
EUR/JPY,買,決済,1000,120.440,120.440,120.440,+500,"2019/07/24 16:30:00","2019/08/01 05:14:39",119000000131920
EUR/JPY,買,決済,1000,120.530,120.530,120.530,+500,"2019/07/23 23:26:26","2019/08/01 04:50:15",119000000125779
EUR/JPY,買,決済,1000,120.620,120.620,120.620,+500,"2019/07/23 23:23:47","2019/08/01 03:48:15",119000000125704
EUR/JPY,買,決済,1000,120.710,120.710,120.710,+500,"2019/07/23 23:10:58","2019/08/01 03:38:40",119000000125647
EUR/JPY,買,決済,1000,120.800,120.800,120.800,+500,"2019/07/29 20:17:17","2019/08/01 03:03:13",119000000137605
USD/JPY,売,決済,1000,108.600,108.599,108.599,+314,"2019/07/30 00:00:51","2019/07/30 12:56:20",119000000106338
USD/JPY,売,決済,1000,108.700,108.695,108.695,+314,"2019/07/30 09:07:57","2019/07/30 11:55:10",119000000103382
EUR/JPY,売,新規,1000,121.300,121.300,121.300,,"2019/07/29 20:17:17","2019/07/30 09:07:02",119000000137604
EUR/JPY,買,決済,1000,120.800,120.800,120.800,+500,"2019/07/23 23:01:38","2019/07/29 20:17:17",119000000125560
USD/JPY,売,決済,1000,108.400,108.399,108.399,+512,"2019/07/25 22:37:37","2019/07/29 10:00:25",119000000106367
USD/JPY,売,決済,1000,108.400,108.399,108.399,+313,"2019/07/26 01:12:11","2019/07/29 10:00:25",119000000106393
USD/JPY,売,決済,1000,108.500,108.500,108.500,+513,"2019/07/25 23:58:13","2019/07/29 09:26:25",119000000110928
USD/JPY,売,決済,1000,108.500,108.500,108.500,+708,"2019/07/25 22:29:12","2019/07/29 09:26:25",119000000097276
USD/JPY,売,決済,1000,108.500,108.500,108.500,+314,"2019/07/26 03:46:37","2019/07/29 09:26:25",119000000103378
USD/JPY,売,決済,1000,108.500,108.500,108.500,+908,"2019/07/23 13:37:14","2019/07/29 09:26:25",119000000097250
EUR/JPY,売,新規,1000,121.300,121.300,121.300,,"2019/07/23 23:01:38","2019/07/25 23:00:56",119000000125559
EUR/JPY,売,新規,1000,121.210,121.210,121.210,,"2019/07/23 23:10:58","2019/07/25 22:51:42",119000000125646
EUR/JPY,売,新規,1000,121.120,121.120,121.120,,"2019/07/23 23:23:47","2019/07/25 22:37:55",119000000125703
EUR/JPY,売,新規,1000,121.030,121.030,121.030,,"2019/07/23 23:26:26","2019/07/25 22:36:40",119000000125778
EUR/JPY,売,新規,1000,120.940,120.940,120.940,,"2019/07/24 16:30:00","2019/07/25 22:29:12",119000000131919
EUR/JPY,売,新規,1000,120.850,120.850,120.850,,"2019/07/24 16:30:01","2019/07/25 22:05:01",119000000131972
EUR/JPY,売,新規,1000,120.760,120.760,120.760,,"2019/07/25 17:00:10","2019/07/25 22:02:40",119000000132886
EUR/JPY,売,新規,1000,120.670,120.670,120.670,,"2019/07/25 21:03:05","2019/07/25 21:52:11",119000000133349
EUR/JPY,買,決済,1000,120.170,120.170,120.170,+500,"2019/06/25 11:02:09","2019/07/25 21:03:05",119000000068684
EUR/JPY,買,決済,1000,120.260,120.260,120.260,+487,"2019/06/25 11:02:09","2019/07/25 17:00:10",119000000068681
EUR/JPY,買,決済,1000,120.350,120.350,120.350,+500,"2019/06/25 11:02:09","2019/07/24 16:30:01",119000000068678
EUR/JPY,買,決済,1000,120.440,120.440,120.440,+500,"2019/06/25 11:02:09","2019/07/24 16:30:00",119000000068675
EUR/JPY,売,新規,1000,120.400,120.400,120.400,,"2019/06/25 11:02:09","2019/07/24 16:15:01",119000000068692
USD/JPY,売,決済,1000,108.000,107.997,107.997,+300,"2019/07/23 22:41:33","2019/07/24 01:02:18",119000000106319
EUR/JPY,買,決済,1000,120.530,120.530,120.530,+500,"2019/06/25 11:02:09","2019/07/23 23:26:26",119000000068672
EUR/JPY,売,新規,1000,120.490,120.490,120.490,,"2019/06/25 11:02:09","2019/07/23 23:26:26",119000000068689
EUR/JPY,買,決済,1000,120.620,120.620,120.620,+500,"2019/06/25 11:02:09","2019/07/23 23:23:47",119000000068669
EUR/JPY,売,新規,1000,120.580,120.580,120.580,,"2019/06/25 11:02:09","2019/07/23 23:23:47",119000000068686
EUR/JPY,買,決済,1000,120.710,120.710,120.710,+500,"2019/06/25 11:02:09","2019/07/23 23:10:58",119000000068666
EUR/JPY,売,新規,1000,120.670,120.670,120.670,,"2019/06/25 11:02:09","2019/07/23 23:10:58",119000000068683
EUR/JPY,買,決済,1000,120.800,120.800,120.800,+500,"2019/06/25 11:02:09","2019/07/23 23:01:38",119000000068663
USD/JPY,売,決済,10000,,108.003,108.003,+110,"2019/07/23 09:56:06","2019/07/23 09:56:06",119000000123684
USD/JPY,売,決済,1000,107.800,107.800,107.800,+302,"2019/07/22 10:36:44","2019/07/22 16:40:33",119000000075770
USD/JPY,売,決済,1000,107.800,107.800,107.800,+502,"2019/07/20 03:10:03","2019/07/22 16:40:33",119000000075736
EUR/JPY,売,新規,1000,120.760,120.747,120.747,,"2019/06/25 11:02:09","2019/07/22 07:20:00",119000000068680
USD/JPY,売,決済,1000,107.700,107.700,107.700,+301,"2019/07/20 03:14:16","2019/07/20 04:01:24",119000000075488
USD/JPY,買,新規,1000,107.300,107.300,107.300,,"2019/06/27 19:00:14","2019/07/19 04:33:09",119000000075735
USD/JPY,買,新規,1000,107.400,107.400,107.400,,"2019/06/27 17:39:14","2019/07/19 04:16:19",119000000075487
USD/JPY,買,新規,1000,107.500,107.500,107.500,,"2019/06/27 19:00:14","2019/07/19 04:08:17",119000000075769
USD/JPY,買,新規,1000,107.600,107.600,107.600,,"2019/07/08 13:29:40","2019/07/19 03:22:39",119000000097249
EUR/JPY,買,決済,1000,120.890,120.890,120.890,+501,"2019/06/25 11:02:09","2019/07/18 19:32:40",119000000068660
EUR/JPY,売,新規,1000,120.850,120.850,120.850,,"2019/06/25 11:02:09","2019/07/18 19:30:16",119000000068677
EUR/JPY,買,決済,1000,120.980,120.980,120.980,+501,"2019/06/25 11:02:09","2019/07/18 11:04:54",119000000068657
USD/JPY,買,新規,1000,107.700,107.700,107.700,,"2019/07/10 21:44:05","2019/07/18 10:09:37",119000000106318
EUR/JPY,売,新規,1000,120.940,120.940,120.940,,"2019/06/25 11:02:09","2019/07/18 10:09:37",119000000068674
EUR/JPY,買,決済,1000,121.070,121.070,121.070,+501,"2019/06/25 11:02:09","2019/07/18 10:07:21",119000000068654
EUR/JPY,売,新規,1000,121.030,121.030,121.030,,"2019/06/25 11:02:09","2019/07/18 10:07:21",119000000068671
USD/JPY,買,新規,1000,107.800,107.800,107.800,,"2019/07/08 13:29:40","2019/07/18 09:54:12",119000000097275
EUR/JPY,買,決済,1000,121.160,121.160,121.160,+502,"2019/06/25 11:02:09","2019/07/16 21:07:32",119000000068651
EUR/JPY,売,新規,1000,121.120,121.120,121.120,,"2019/06/25 11:02:09","2019/07/16 21:07:32",119000000068668
EUR/JPY,買,決済,1000,121.250,121.250,121.250,+502,"2019/06/25 11:02:09","2019/07/16 18:59:18",119000000068648
EUR/JPY,売,新規,1000,121.210,121.210,121.210,,"2019/06/25 11:02:09","2019/07/16 18:59:18",119000000068665
EUR/JPY,買,決済,1000,121.340,121.340,121.340,+502,"2019/06/25 11:02:09","2019/07/16 18:17:16",119000000068645
EUR/JPY,売,新規,1000,121.300,121.300,121.300,,"2019/06/25 11:02:09","2019/07/16 18:17:16",119000000068662
EUR/JPY,買,決済,1000,121.430,121.430,121.430,+500,"2019/07/03 15:36:26","2019/07/16 18:09:01",119000000092628
EUR/JPY,買,決済,1000,121.520,121.520,121.520,+500,"2019/07/03 10:24:42","2019/07/16 00:58:49",119000000091851
USD/JPY,買,新規,1000,107.900,107.900,107.900,,"2019/07/10 21:44:06","2019/07/13 03:14:45",119000000106366
USD/JPY,買,新規,1000,108.000,108.000,108.000,,"2019/07/12 11:06:21","2019/07/13 00:17:38",119000000110927
USD/JPY,買,新規,10000,108.000,108.000,108.000,,"2019/07/12 11:32:47","2019/07/13 00:17:38",119000000110939
EUR/JPY,買,決済,1000,121.610,121.610,121.610,+500,"2019/07/03 09:57:14","2019/07/12 23:06:23",119000000091789
USD/JPY,売,決済,1000,108.300,108.300,108.300,+301,"2019/07/12 08:50:06","2019/07/12 11:06:21",119000000097219
EUR/JPY,買,決済,1000,121.700,121.700,121.700,+500,"2019/07/03 09:15:20","2019/07/11 12:08:18",119000000091750
USD/JPY,買,新規,1000,108.000,108.000,108.000,,"2019/07/08 13:29:39","2019/07/11 11:54:15",119000000097218
USD/JPY,買,新規,1000,108.100,108.100,108.100,,"2019/07/10 21:44:06","2019/07/11 10:56:06",119000000106392
USD/JPY,買,新規,1000,108.200,108.200,108.200,,"2019/07/10 00:01:08","2019/07/11 09:26:19",119000000103377
USD/JPY,買,新規,1000,108.300,108.300,108.300,,"2019/07/10 21:44:06","2019/07/11 09:05:45",119000000106337
USD/JPY,買,新規,1000,108.400,108.400,108.400,,"2019/07/10 00:01:08","2019/07/11 03:05:24",119000000103381
USD/JPY,売,決済,1000,108.600,108.600,108.600,+521,"2019/07/08 22:29:07","2019/07/10 21:44:05",119000000056635
USD/JPY,売,決済,1000,108.600,108.600,108.600,+707,"2019/07/05 21:45:07","2019/07/10 21:44:05",119000000083401
USD/JPY,売,決済,1000,108.600,108.600,108.600,+353,"2019/07/09 09:39:46","2019/07/10 21:44:05",000020706448912
USD/JPY,売,決済,1000,108.600,108.600,108.600,+907,"2019/07/05 21:30:03","2019/07/10 21:44:05",119000000083358
EUR/JPY,売,新規,1000,122.200,122.200,122.200,,"2019/07/03 09:15:20","2019/07/10 17:10:07",119000000091749
EUR/JPY,売,新規,1000,122.110,122.110,122.110,,"2019/07/03 09:57:14","2019/07/10 15:47:40",119000000091788
USD/JPY,売,決済,1000,108.700,108.700,108.700,+337,"2019/07/09 18:03:18","2019/07/10 00:01:07",000020706446471
USD/JPY,売,決済,1000,108.700,108.700,108.700,+524,"2019/07/09 04:03:15","2019/07/10 00:01:07",119000000029888
USD/JPY,買,新規,10000,108.863,108.863,108.863,,"2019/07/09 12:20:35","2019/07/09 12:20:35",119000000102220
EUR/JPY,売,新規,1000,122.020,122.020,122.020,,"2019/07/03 10:24:42","2019/07/09 09:39:37",119000000091850
EUR/JPY,売,新規,1000,121.930,121.930,121.930,,"2019/07/03 15:36:26","2019/07/09 08:19:31",119000000092627
USD/JPY,売,決済,1000,108.300,108.300,108.300,+505,"2019/07/05 21:36:48","2019/07/08 13:29:39",119000000084683
USD/JPY,売,決済,1000,108.300,108.300,108.300,+705,"2019/07/05 20:55:47","2019/07/08 13:29:39",119000000075506
USD/JPY,売,決済,1000,108.300,108.300,108.300,+319,"2019/07/05 22:49:50","2019/07/08 13:29:39",119000000029890
EUR/JPY,買,決済,1000,121.430,121.430,121.430,+500,"2019/06/25 11:02:09","2019/07/03 15:36:26",119000000068642
EUR/JPY,売,新規,1000,121.390,121.390,121.390,,"2019/06/25 11:02:09","2019/07/03 15:36:26",119000000068659
EUR/JPY,買,決済,1000,121.520,121.520,121.520,+500,"2019/06/25 11:02:09","2019/07/03 10:24:42",119000000068639
EUR/JPY,売,新規,1000,121.480,121.480,121.480,,"2019/06/25 11:02:09","2019/07/03 10:24:42",119000000068656
USD/JPY,買,新規,1000,107.600,107.600,107.600,,"2019/06/27 17:39:14","2019/07/03 10:21:38",119000000075505
EUR/JPY,買,決済,1000,121.610,121.610,121.610,+500,"2019/06/25 11:02:09","2019/07/03 09:57:14",119000000068636
EUR/JPY,売,新規,1000,121.570,121.570,121.570,,"2019/06/25 11:02:09","2019/07/03 09:57:14",119000000068653
USD/JPY,買,新規,1000,107.700,107.700,107.700,,"2019/07/01 09:17:05","2019/07/03 09:55:30",119000000083357
EUR/JPY,買,決済,1000,121.700,121.700,121.700,+500,"2019/06/25 11:02:09","2019/07/03 09:15:20",119000000068633
USD/JPY,買,新規,1000,107.800,107.800,107.800,,"2019/07/01 10:38:55","2019/07/03 09:05:25",119000000084682
EUR/JPY,買,決済,1000,121.790,121.790,121.790,+500,"2019/06/25 11:02:09","2019/07/03 03:58:06",119000000068630
EUR/JPY,買,決済,1000,121.880,121.880,121.880,+500,"2019/06/25 11:02:09","2019/07/03 03:11:12",119000000068627
EUR/JPY,買,決済,1000,121.970,121.970,121.970,+500,"2019/06/25 11:02:09","2019/07/03 01:25:47",119000000068624
USD/JPY,買,新規,1000,107.900,107.900,107.900,,"2019/07/01 09:17:05","2019/07/03 01:25:15",119000000083400
EUR/JPY,買,決済,1000,122.060,122.060,122.060,+500,"2019/06/25 11:02:09","2019/07/03 00:37:12",119000000068621
EUR/JPY,買,決済,1000,122.150,122.150,122.150,+500,"2019/06/25 11:02:09","2019/07/02 23:49:08",119000000068618
EUR/JPY,買,決済,1000,122.240,122.240,122.240,+500,"2019/06/25 11:02:09","2019/07/02 07:29:04",119000000068615
EUR/JPY,買,決済,1000,122.330,122.330,122.330,+500,"2019/06/25 11:02:09","2019/07/02 07:27:14",119000000068612
EUR/JPY,買,決済,1000,122.420,122.420,122.420,+579,"2019/06/25 11:02:09","2019/07/02 02:55:44",119000000068609
EUR/JPY,買,決済,1000,122.510,122.510,122.510,+509,"2019/06/25 11:02:09","2019/07/02 02:13:33",119000000068606
EUR/JPY,買,決済,1000,122.600,122.600,122.600,+500,"2019/06/25 11:02:09","2019/07/02 00:18:17",119000000068603
EUR/JPY,買,決済,1000,122.690,122.690,122.690,+500,"2019/06/25 11:02:09","2019/07/01 14:28:48",119000000068600
EUR/JPY,買,決済,1000,122.780,122.780,122.780,+500,"2019/06/25 11:02:09","2019/07/01 10:39:12",119000000068597
USD/JPY,売,決済,1000,108.100,108.100,108.100,+309,"2019/07/01 07:21:27","2019/07/01 10:38:55",000020705666065
USD/JPY,売,決済,1000,108.200,108.199,108.199,+308,"2019/07/01 07:33:08","2019/07/01 09:17:05",119000000016810
USD/JPY,売,決済,1000,108.200,108.199,108.199,+508,"2019/07/01 07:20:05","2019/07/01 09:17:05",000020705663361
EUR/JPY,売,新規,1000,123.280,123.280,123.280,,"2019/06/25 11:02:09","2019/07/01 07:57:51",119000000068596
EUR/JPY,売,新規,1000,123.190,123.190,123.190,,"2019/06/25 11:02:09","2019/07/01 07:32:36",119000000068599
EUR/JPY,売,新規,1000,123.100,123.100,123.100,,"2019/06/25 11:02:09","2019/07/01 07:21:23",119000000068602
EUR/JPY,売,新規,1000,123.010,123.019,123.019,,"2019/06/25 11:02:09","2019/07/01 07:21:23",119000000068605
EUR/JPY,売,新規,1000,122.920,122.999,122.999,,"2019/06/25 11:02:09","2019/07/01 07:20:11",119000000068608
USD/JPY,売,決済,1000,107.800,107.799,107.799,+306,"2019/06/27 12:46:02","2019/06/27 19:00:14",000020705663368
USD/JPY,売,決済,1000,107.800,107.799,107.799,+703,"2019/06/26 18:07:38","2019/06/27 19:00:14",119000000066112
USD/JPY,売,決済,1000,107.800,107.799,107.799,+506,"2019/06/27 03:47:55","2019/06/27 19:00:14",000020705587277
USD/JPY,売,決済,1000,107.800,107.799,107.799,+903,"2019/06/26 11:12:17","2019/06/27 19:00:14",000020705510389
USD/JPY,売,決済,1000,107.900,107.899,107.899,+306,"2019/06/27 15:35:36","2019/06/27 17:39:13",000020705666389
USD/JPY,売,決済,1000,107.900,107.899,107.899,+506,"2019/06/27 11:11:36","2019/06/27 17:39:13",000020705610692
USD/JPY,売,決済,1000,107.900,107.899,107.899,+903,"2019/06/26 18:06:30","2019/06/27 17:39:13",000020705535681
USD/JPY,売,決済,1000,107.900,107.899,107.899,+705,"2019/06/26 20:05:17","2019/06/27 17:39:13",000020705588436
EUR/JPY,売,新規,1000,122.830,122.830,122.830,,"2019/06/25 11:02:09","2019/06/27 16:14:11",119000000068611
EUR/JPY,売,新規,1000,122.740,122.740,122.740,,"2019/06/25 11:02:09","2019/06/27 12:59:31",119000000068614
EUR/JPY,売,新規,1000,122.650,122.650,122.650,,"2019/06/25 11:02:09","2019/06/27 11:14:16",119000000068617
EUR/JPY,売,新規,1000,122.560,122.560,122.560,,"2019/06/25 11:02:09","2019/06/27 01:27:45",119000000068620
EUR/JPY,売,新規,1000,122.470,122.470,122.470,,"2019/06/25 11:02:09","2019/06/27 00:29:59",119000000068623
EUR/JPY,売,新規,1000,122.380,122.380,122.380,,"2019/06/25 11:02:09","2019/06/26 20:04:14",119000000068626
EUR/JPY,売,新規,1000,122.290,122.290,122.290,,"2019/06/25 11:02:09","2019/06/26 18:12:24",119000000068629
EUR/JPY,売,新規,1000,121.660,121.660,121.660,,"2019/06/25 11:02:09","2019/06/26 06:53:32",119000000068650
EUR/JPY,売,新規,1000,121.750,121.750,121.750,,"2019/06/25 11:02:09","2019/06/25 19:38:01",119000000068647
EUR/JPY,売,新規,1000,121.840,121.840,121.840,,"2019/06/25 11:02:09","2019/06/25 16:45:23",119000000068644
USD/JPY,買,新規,1000,106.900,106.900,106.900,,"2019/01/03 17:01:23","2019/06/25 13:37:32",000020705510387
EUR/JPY,売,新規,1000,121.930,121.930,121.930,,"2019/06/25 11:02:09","2019/06/25 13:23:03",119000000068641
USD/JPY,買,新規,1000,107.000,107.000,107.000,,"2019/01/03 17:43:05","2019/06/25 12:52:19",000020705535680
EUR/JPY,売,新規,1000,122.020,122.020,122.020,,"2019/06/25 11:02:09","2019/06/25 12:00:07",119000000068638
USD/JPY,買,新規,1000,107.100,107.100,107.100,,"2019/06/22 01:16:18","2019/06/25 11:58:46",119000000066111
EUR/JPY,売,新規,1000,122.110,122.110,122.110,,"2019/06/25 11:02:09","2019/06/25 11:07:50",119000000068635
EUR/JPY,売,新規,1000,122.200,122.200,122.200,,"2019/06/25 11:02:09","2019/06/25 11:03:31",119000000068632
AUD/JPY,売,決済,1000,,74.612,74.612,"-5,302","2019/06/25 11:00:13","2019/06/25 11:00:13",119000000068571
AUD/JPY,売,決済,1000,,74.612,74.612,"-5,502","2019/06/25 11:00:13","2019/06/25 11:00:13",119000000068570
AUD/JPY,売,決済,1000,,74.612,74.612,"-5,703","2019/06/25 11:00:13","2019/06/25 11:00:13",119000000068569
AUD/JPY,売,決済,1000,,74.612,74.612,"-5,903","2019/06/25 11:00:13","2019/06/25 11:00:13",119000000068568
AUD/JPY,売,決済,1000,,74.612,74.612,"-6,103","2019/06/25 11:00:13","2019/06/25 11:00:13",119000000068567
AUD/JPY,売,決済,1000,,74.612,74.612,"-6,303","2019/06/25 11:00:13","2019/06/25 11:00:13",119000000068566
AUD/JPY,売,決済,1000,,74.612,74.612,"-6,503","2019/06/25 11:00:13","2019/06/25 11:00:13",119000000068565
AUD/JPY,売,決済,1000,,74.612,74.612,"-6,703","2019/06/25 11:00:13","2019/06/25 11:00:13",119000000068564
AUD/JPY,売,決済,1000,,74.612,74.612,"-6,903","2019/06/25 11:00:13","2019/06/25 11:00:13",119000000068563
AUD/JPY,売,決済,1000,,74.612,74.612,"-7,103","2019/06/25 11:00:13","2019/06/25 11:00:13",119000000068562
AUD/JPY,売,決済,1000,,74.612,74.612,"-7,303","2019/06/25 11:00:13","2019/06/25 11:00:13",119000000068561
AUD/JPY,売,決済,1000,,74.612,74.612,"-7,503","2019/06/25 11:00:13","2019/06/25 11:00:13",119000000068560
AUD/JPY,売,決済,1000,,74.612,74.612,"-7,703","2019/06/25 11:00:13","2019/06/25 11:00:13",119000000068559
AUD/JPY,売,決済,1000,,74.612,74.612,"-7,903","2019/06/25 11:00:13","2019/06/25 11:00:13",119000000068558
AUD/JPY,売,決済,1000,,74.612,74.612,"-8,103","2019/06/25 11:00:13","2019/06/25 11:00:13",119000000068557
AUD/JPY,売,決済,1000,,74.612,74.612,"-8,303","2019/06/25 11:00:13","2019/06/25 11:00:13",119000000068556
AUD/JPY,売,決済,1000,,74.612,74.612,"-8,503","2019/06/25 11:00:13","2019/06/25 11:00:13",119000000068555
AUD/JPY,売,決済,1000,,74.612,74.612,"-8,703","2019/06/25 11:00:13","2019/06/25 11:00:13",119000000068554
AUD/JPY,売,決済,1000,,74.612,74.612,"-9,103","2019/06/25 11:00:13","2019/06/25 11:00:13",119000000068553
AUD/JPY,売,決済,1000,,74.612,74.612,"-9,073","2019/06/25 11:00:13","2019/06/25 11:00:13",119000000068552
CAD/JPY,売,決済,1000,,81.304,81.304,"-5,282","2019/06/25 10:59:54","2019/06/25 10:59:54",119000000068551
CAD/JPY,売,決済,1000,,81.304,81.304,"-5,482","2019/06/25 10:59:54","2019/06/25 10:59:54",119000000068550
CAD/JPY,売,決済,1000,,81.304,81.304,"-5,682","2019/06/25 10:59:54","2019/06/25 10:59:54",119000000068549
CAD/JPY,売,決済,1000,,81.304,81.304,"-5,882","2019/06/25 10:59:54","2019/06/25 10:59:54",119000000068548
CAD/JPY,売,決済,1000,,81.304,81.304,"-6,082","2019/06/25 10:59:54","2019/06/25 10:59:54",119000000068547
CAD/JPY,売,決済,1000,,81.304,81.304,"-6,282","2019/06/25 10:59:54","2019/06/25 10:59:54",119000000068546
CAD/JPY,売,決済,1000,,81.304,81.304,"-6,482","2019/06/25 10:59:54","2019/06/25 10:59:54",119000000068545
CAD/JPY,売,決済,1000,,81.304,81.304,"-6,682","2019/06/25 10:59:54","2019/06/25 10:59:54",119000000068544
CAD/JPY,売,決済,1000,,81.304,81.304,"-6,882","2019/06/25 10:59:54","2019/06/25 10:59:54",119000000068543
CAD/JPY,売,決済,1000,,81.304,81.304,"-7,082","2019/06/25 10:59:54","2019/06/25 10:59:54",119000000068542
CAD/JPY,売,決済,1000,,81.304,81.304,"-7,282","2019/06/25 10:59:54","2019/06/25 10:59:54",119000000068541
CAD/JPY,売,決済,1000,,81.304,81.304,"-7,682","2019/06/25 10:59:54","2019/06/25 10:59:54",119000000068540
CAD/JPY,売,決済,1000,,81.304,81.304,"-7,482","2019/06/25 10:59:54","2019/06/25 10:59:54",119000000068539
CAD/JPY,売,決済,1000,,81.301,81.301,"-1,035","2019/06/25 10:59:19","2019/06/25 10:59:19",119000000068536
CAD/JPY,売,決済,1000,,81.301,81.301,"-1,035","2019/06/25 10:59:19","2019/06/25 10:59:19",119000000068535
CAD/JPY,売,決済,1000,,81.301,81.301,"-1,485","2019/06/25 10:59:19","2019/06/25 10:59:19",119000000068534
CAD/JPY,売,決済,1000,,81.301,81.301,"-1,685","2019/06/25 10:59:19","2019/06/25 10:59:19",119000000068533
CAD/JPY,売,決済,1000,,81.301,81.301,"-1,885","2019/06/25 10:59:19","2019/06/25 10:59:19",119000000068532
CAD/JPY,売,決済,1000,,81.301,81.301,"-2,085","2019/06/25 10:59:19","2019/06/25 10:59:19",119000000068531
CAD/JPY,売,決済,1000,,81.301,81.301,"-2,285","2019/06/25 10:59:19","2019/06/25 10:59:19",119000000068530
CAD/JPY,売,決済,1000,,81.301,81.301,"-2,485","2019/06/25 10:59:19","2019/06/25 10:59:19",119000000068529
CAD/JPY,売,決済,1000,,81.301,81.301,"-2,685","2019/06/25 10:59:19","2019/06/25 10:59:19",119000000068528
CAD/JPY,売,決済,1000,,81.301,81.301,"-2,885","2019/06/25 10:59:19","2019/06/25 10:59:19",119000000068527
CAD/JPY,売,決済,1000,,81.301,81.301,"-3,085","2019/06/25 10:59:19","2019/06/25 10:59:19",119000000068526
CAD/JPY,売,決済,1000,,81.301,81.301,"-3,285","2019/06/25 10:59:19","2019/06/25 10:59:19",119000000068525
CAD/JPY,売,決済,1000,,81.301,81.301,"-3,485","2019/06/25 10:59:19","2019/06/25 10:59:19",119000000068524
CAD/JPY,売,決済,1000,,81.301,81.301,"-3,685","2019/06/25 10:59:19","2019/06/25 10:59:19",119000000068523
CAD/JPY,売,決済,1000,,81.301,81.301,"-3,885","2019/06/25 10:59:19","2019/06/25 10:59:19",119000000068522
CAD/JPY,売,決済,1000,,81.301,81.301,"-4,085","2019/06/25 10:59:19","2019/06/25 10:59:19",119000000068521
CAD/JPY,売,決済,1000,,81.301,81.301,"-4,285","2019/06/25 10:59:19","2019/06/25 10:59:19",119000000068520
CAD/JPY,売,決済,1000,,81.301,81.301,"-4,485","2019/06/25 10:59:19","2019/06/25 10:59:19",119000000068519
CAD/JPY,売,決済,1000,,81.301,81.301,"-4,685","2019/06/25 10:59:19","2019/06/25 10:59:19",119000000068518
CAD/JPY,売,決済,1000,,81.301,81.301,"-4,885","2019/06/25 10:59:19","2019/06/25 10:59:19",119000000068517
CAD/JPY,売,決済,1000,,81.301,81.301,"-5,085","2019/06/25 10:59:19","2019/06/25 10:59:19",119000000068516
USD/JPY,売,決済,1000,107.400,107.400,107.400,+300,"2019/06/21 23:10:21","2019/06/22 01:16:18",000020705510314
USD/JPY,買,新規,1000,107.100,107.100,107.100,,"2019/01/03 17:01:23","2019/06/21 11:59:17",000020705510311
USD/JPY,買,新規,1000,107.200,107.200,107.200,,"2019/01/04 01:01:59","2019/06/21 10:54:17",000020705588433
USD/JPY,買,新規,1000,107.300,107.300,107.300,,"2019/01/04 00:37:01","2019/06/21 01:21:08",000020705587276
USD/JPY,買,新規,1000,107.400,107.400,107.400,,"2019/01/04 02:07:32","2019/06/21 01:10:43",000020705610689
USD/JPY,買,新規,1000,107.500,107.500,107.500,,"2019/01/04 14:43:33","2019/06/21 01:09:35",000020705663366
USD/JPY,買,決済,10000,107.500,107.500,107.530,"+2,510","2019/01/10 16:42:08","2019/06/21 01:09:35",000020706144660
USD/JPY,買,新規,1000,107.600,107.600,107.600,,"2019/01/04 15:16:41","2019/06/20 10:06:50",000020705666382
USD/JPY,買,新規,1000,107.700,107.700,107.700,,"2019/01/04 14:43:33","2019/06/20 09:55:34",000020705663358
USD/JPY,買,新規,1000,107.800,107.800,107.800,,"2019/01/04 15:16:39","2019/06/20 09:33:27",000020705666061
USD/JPY,買,新規,1000,107.900,107.900,107.900,,"2019/06/06 07:32:49","2019/06/20 09:25:24",119000000016809
USD/JPY,買,新規,1000,108.000,108.000,108.000,,"2019/06/12 00:33:09","2019/06/20 03:32:12",119000000029889
USD/JPY,買,新規,1000,108.100,108.100,108.100,,"2019/06/19 00:07:49","2019/06/20 03:06:02",119000000056634
USD/JPY,売,決済,1000,108.400,108.399,108.399,+299,"2019/06/18 22:57:00","2019/06/19 00:07:49",119000000025926
USD/JPY,買,新規,1000,108.100,108.100,108.100,,"2019/06/11 03:01:49","2019/06/18 22:32:46",119000000025925
USD/JPY,買,新規,1000,108.200,108.200,108.200,,"2019/06/12 00:33:09","2019/06/13 11:15:58",119000000029887
USD/JPY,売,決済,1000,108.500,108.496,108.496,+498,"2019/06/10 07:29:35","2019/06/12 00:33:09",119000000017771
USD/JPY,売,決済,1000,108.500,108.496,108.496,+304,"2019/06/11 20:52:35","2019/06/12 00:33:09",000020706350926
USD/JPY,売,決済,1000,108.400,108.394,108.394,+301,"2019/06/10 13:57:43","2019/06/11 03:01:49",000020706368327
USD/JPY,買,新規,1000,108.000,108.000,108.000,,"2019/06/07 07:30:21","2019/06/07 21:41:39",119000000017770
