E93986A5,02-04-2019 01:09:54,ETBNZNA6,27-03-2019 00:51:00,EUR/JPY （標準） ,-,BUY,1,124.4,124.839,JPY,"4,390",-56.00,0.00,0.00,0.00,0.00,-,0.00,"4,334"
FCCSTVAN,02-04-2019 16:56:25,DEDUZBAV,08-03-2019 11:29:24,EUR/USD （標準） ,-,SELL,1,1.12201,1.11875,USD,"3,611",2317.00,0.00,0.00,0.00,0.00,-,0.00,"5,928"
FCDES4AJ,02-04-2019 16:56:28,E95ERSAY,02-04-2019 01:20:46,EUR/USD （標準） ,-,SELL,1,1.12075,1.11876,USD,"2,204",0.00,0.00,0.00,0.00,0.00,-,0.00,"2,204"
FDFMU2AH,03-04-2019 05:07:12,E95SP5BC,02-04-2019 16:04:14,EUR/JPY （標準） ,-,BUY,1,124.499,125.107,JPY,"6,080",-29.00,0.00,0.00,0.00,0.00,-,0.00,"6,051"
FDRMQWAN,03-04-2019 08:07:49,E94338A7,02-04-2019 04:31:20,AUD/JPY （標準） ,-,BUY,1,78.995,79.372,JPY,"3,770",32.00,0.00,0.00,0.00,0.00,-,0.00,"3,802"
FF95L8AU,03-04-2019 23:44:16,FC9KYBAL,03-04-2019 10:21:32,EUR/USD （標準） ,-,SELL,1,1.12504,1.12411,USD,"1,031",300.00,0.00,0.00,0.00,0.00,-,0.00,"1,331"
FJ6HDBAS,04-04-2019 23:40:35,FGAH22AY,04-04-2019 13:11:30,EUR/JPY （標準） ,-,BUY,1,124.999,125.27,JPY,"2,710",-26.00,0.00,0.00,0.00,0.00,-,0.00,"2,684"
FQ4W8GAW,09-04-2019 02:23:09,ETBKLXA7,27-03-2019 01:00:37,AUD/USD （標準） ,-,BUY,1,0.71198,0.71219,USD,233,-376.00,0.00,0.00,0.00,0.00,-,0.00,-143
FQ4W8GAW,09-04-2019 02:23:09,ETB68SA5,27-03-2019 04:13:39,AUD/USD （標準） ,-,BUY,1,0.70999,0.71219,USD,"2,437",-376.00,0.00,0.00,0.00,0.00,-,0.00,"2,061"
FWJNR8AU,11-04-2019 00:08:43,FTTQ5FAQ,10-04-2019 04:04:14,AUD/USD （標準） ,-,BUY,1,0.711,0.71684,USD,"6,446",-74.00,0.00,0.00,0.00,0.00,-,0.00,"6,372"
FYJJHNAU,11-04-2019 15:38:05,FTTGYTAU,10-04-2019 14:06:52,EUR/JPY （標準） ,-,BUY,1,124.996,125.575,JPY,"5,790",-58.00,0.00,0.00,0.00,0.00,-,0.00,"5,732"
FYJRU2AJ,11-04-2019 15:38:14,FQ4B5QAX,09-04-2019 14:33:42,EUR/JPY （標準） ,-,BUY,1,125.2,125.574,JPY,"3,740",-80.00,0.00,0.00,0.00,0.00,-,0.00,"3,660"
FZDJWHA9,12-04-2019 00:29:07,FTTRZDA5,10-04-2019 12:32:43,GBP/USD （標準） ,-,SELL,1,1.31007,1.30613,USD,"4,375",250.00,0.00,0.00,0.00,0.00,-,0.00,"4,625"
F3LZDDAR,12-04-2019 16:01:10,FWQQNXAZ,11-04-2019 13:35:52,AUD/USD （標準） ,-,BUY,1,0.714,0.71778,USD,"4,211",-31.00,0.00,0.00,0.00,0.00,-,0.00,"4,180"
F3LX52AY,12-04-2019 16:01:13,FWP528AJ,11-04-2019 18:29:27,AUD/USD （標準） ,-,BUY,1,0.712,0.71782,USD,"6,484",-31.00,0.00,0.00,0.00,0.00,-,0.00,"6,453"
